bob
caseNumber,groupName,identityName,class,placeOfRescue,zoneName,zoneName2,dateAdded,rescueNotes,facility,dateOfAdmission,timeOfAdmission,food,housing,medicalCare,proposedResolution,otherResolution,ageYears,ageMonths,stage,weight,length,height,dateOfExamination,modeOfRestraint,temperature,heartRate,pulse,resperation,observationNotes,outcomeNotes,createdBy,lastUpdatedAt,lastUpdatedBy
3f9b700f-6d4e-457b-99eb-5705706b822c,Turtle,Monkey,Reptilia,Pune,MVS-EA,MVS-NB,Sun Apr 04 2021 06:51:23 GMT+0100 (British Summer Time),None,Unknown,01-01-2013},22:24},None,,,,,9,4,subadult,45kg,101cm,99cm,Wed May 25 2016 14:16:40 GMT+0100 (British Summer Time),None,None,76,Yes,None,None,None,,Sun Oct 27 2013 19:30:09 GMT+0000 (Greenwich Mean Time),
e0d21d62-f1a8-462b-8c5c-d2db87db0f5f,Eagle,Monkey,Reptilia,Pune,MVS-NB,MVS-NB,Sat Aug 10 2019 16:35:45 GMT+0100 (British Summer Time),None,Unknown,21-06-2014},20:20},None,,,,,11,4,subadult,100kg,231cm,84cm,Fri Apr 20 2018 14:23:02 GMT+0100 (British Summer Time),None,None,68,Yes,None,None,None,,Sun Mar 29 2020 10:52:42 GMT+0100 (British Summer Time),
e8c1d2f4-1fa9-4e20-945c-366167cb9fb4,Elephant,Tiger,Mamalia,Chenai,MVS-EA,MVS-NB,Sat Jul 23 2016 19:55:07 GMT+0100 (British Summer Time),None,Unknown,31-08-2011},19:24},None,,,,,6,5,neonate,136kg,50cm,74cm,Sat Aug 22 2020 11:19:18 GMT+0100 (British Summer Time),None,None,111,Yes,None,None,None,,Sat Nov 07 2015 22:09:45 GMT+0000 (Greenwich Mean Time),
caa5e70b-cd66-4772-b577-a4442ec590a4,Deer,Deer,Reptilia,Chenai,MVS-NB,MVS-CA,Tue Mar 23 2010 16:27:01 GMT+0000 (Greenwich Mean Time),None,Unknown,13-06-2014},10:16},None,,,,,3,7,infant,67kg,277cm,128cm,Thu Oct 10 2013 21:31:24 GMT+0100 (British Summer Time),None,None,123,Yes,None,None,None,,Thu Oct 08 2015 01:34:02 GMT+0100 (British Summer Time),
574b5089-3537-4bbc-9574-c1d18bf7ffa7,Reptile,Tiger,Mamalia,Delhi,MVS-NB,MVS-EA,Mon Aug 18 2014 22:46:16 GMT+0100 (British Summer Time),None,Unknown,18-05-2014},12:04},None,,,,,1,7,neonate,129kg,256cm,103cm,Mon Feb 08 2021 12:02:14 GMT+0000 (Greenwich Mean Time),None,None,96,Yes,None,None,None,,Tue Dec 04 2018 03:56:55 GMT+0000 (Greenwich Mean Time),
fa8b8a71-612c-4501-87e4-b735f1007679,Monkey,Tiger,Mamalia,Pune,MVS-CA,MVS-NB,Fri Jan 10 2014 15:04:03 GMT+0000 (Greenwich Mean Time),None,Unknown,13-12-2017},13:42},None,,,,,13,4,neonate,118kg,244cm,54cm,Sat Nov 07 2015 02:30:51 GMT+0000 (Greenwich Mean Time),None,None,86,Yes,None,None,None,,Sun Aug 26 2018 18:55:29 GMT+0100 (British Summer Time),
0722514a-2245-4e49-bcdc-9e0969016f53,Elephant,Monkey,Aves,Pune,MVS-EA,MVS-NB,Tue Mar 16 2010 11:14:34 GMT+0000 (Greenwich Mean Time),None,Unknown,14-12-2014},10:20},None,,,,,8,4,subadult,93kg,205cm,87cm,Sun Nov 18 2012 16:01:48 GMT+0000 (Greenwich Mean Time),None,None,56,Yes,None,None,None,,Wed Feb 14 2018 04:39:44 GMT+0000 (Greenwich Mean Time),
107b3a1d-ff13-44c5-b527-3919c90ef610,Reptile,Deer,Mamalia,Chenai,MVS-EA,MVS-EA,Tue Jan 01 2013 12:59:20 GMT+0000 (Greenwich Mean Time),None,Unknown,12-04-2020},20:21},None,,,,,7,9,neonate,70kg,108cm,20cm,Thu May 15 2014 15:19:25 GMT+0100 (British Summer Time),None,None,65,Yes,None,None,None,,Sun Sep 27 2015 07:13:27 GMT+0100 (British Summer Time),
30aee255-c660-40c0-9f14-ce3f15d2abb4,Deer,Elephant,Reptilia,Delhi,MVS-CA,MVS-CA,Mon Nov 10 2014 19:38:24 GMT+0000 (Greenwich Mean Time),None,Unknown,11-08-2018},21:33},None,,,,,2,7,subadult,45kg,158cm,66cm,Mon May 03 2010 17:58:58 GMT+0100 (British Summer Time),None,None,61,Yes,None,None,None,,Mon Jul 20 2020 06:26:12 GMT+0100 (British Summer Time),
4eb657e5-6050-4543-8cae-9bc67e7c2e65,Owl,Deer,Aves,Pune,MVS-NB,MVS-CA,Fri Jun 02 2017 20:39:29 GMT+0100 (British Summer Time),None,Unknown,30-12-2019},23:48},None,,,,,7,8,neonate,121kg,109cm,42cm,Sat Nov 10 2018 01:42:50 GMT+0000 (Greenwich Mean Time),None,None,65,Yes,None,None,None,,Fri Aug 11 2017 13:42:48 GMT+0100 (British Summer Time),
1f903e45-e9f7-4cd6-9ef0-871c240f8539,Reptile,Eagle,Reptilia,Bombay,MVS-CA,MVS-EA,Sun Oct 07 2018 01:05:22 GMT+0100 (British Summer Time),None,Unknown,02-11-2017},06:38},None,,,,,11,7,infant,122kg,103cm,57cm,Thu Jan 12 2012 17:46:57 GMT+0000 (Greenwich Mean Time),None,None,104,Yes,None,None,None,,Wed Dec 19 2018 10:41:57 GMT+0000 (Greenwich Mean Time),
5f8ea414-5a64-41e6-af7d-c1a64a5fdbda,Elephant,Deer,Aves,Bombay,MVS-NB,MVS-NB,Mon Oct 29 2018 12:16:05 GMT+0000 (Greenwich Mean Time),None,Unknown,18-08-2015},23:42},None,,,,,9,8,neonate,108kg,262cm,91cm,Thu May 14 2015 02:44:25 GMT+0100 (British Summer Time),None,None,139,Yes,None,None,None,,Wed Dec 11 2019 18:25:51 GMT+0000 (Greenwich Mean Time),
e3ed4303-50cc-44de-945d-4cbd3f5e1606,Monkey,Tiger,Reptilia,Delhi,MVS-EA,MVS-EA,Sat Mar 03 2018 10:56:55 GMT+0000 (Greenwich Mean Time),None,Unknown,24-01-2015},23:26},None,,,,,1,2,neonate,45kg,35cm,86cm,Tue Feb 19 2019 15:03:29 GMT+0000 (Greenwich Mean Time),None,None,88,Yes,None,None,None,,Sat Sep 09 2017 15:16:41 GMT+0100 (British Summer Time),
c50ffa9e-e38b-4d14-843b-a06d0dbc38ae,Reptile,Eagle,Aves,Delhi,MVS-CA,MVS-NB,Tue Jul 11 2017 12:29:16 GMT+0100 (British Summer Time),None,Unknown,04-07-2017},23:07},None,,,,,10,10,infant,50kg,99cm,42cm,Mon Dec 03 2012 09:46:57 GMT+0000 (Greenwich Mean Time),None,None,128,Yes,None,None,None,,Thu Jan 16 2020 00:29:36 GMT+0000 (Greenwich Mean Time),
36d5865e-646e-4625-bc1e-af44cff6022d,Deer,Reptile,Reptilia,Delhi,MVS-EA,MVS-CA,Wed Nov 23 2016 00:06:41 GMT+0000 (Greenwich Mean Time),None,Unknown,29-01-2020},10:05},None,,,,,9,1,neonate,60kg,175cm,25cm,Wed Nov 11 2015 03:16:27 GMT+0000 (Greenwich Mean Time),None,None,99,Yes,None,None,None,,Sun Oct 17 2010 19:58:52 GMT+0100 (British Summer Time),
1297eeba-b62d-4887-ba5e-1755defbc39e,Tiger,Owl,Aves,Bengal,MVS-CA,MVS-NB,Fri Nov 25 2016 18:51:57 GMT+0000 (Greenwich Mean Time),None,Unknown,08-06-2012},08:19},None,,,,,14,5,neonate,135kg,156cm,120cm,Sat Oct 07 2017 01:38:33 GMT+0100 (British Summer Time),None,None,100,Yes,None,None,None,,Mon Nov 14 2016 09:45:36 GMT+0000 (Greenwich Mean Time),
08a68e97-4697-4ae5-bc9f-e6044fed57d1,Turtle,Elephant,Reptilia,Bombay,MVS-NB,MVS-EA,Fri Jul 25 2014 17:57:04 GMT+0100 (British Summer Time),None,Unknown,20-11-2019},09:24},None,,,,,12,6,infant,126kg,29cm,95cm,Fri Jun 24 2011 01:54:52 GMT+0100 (British Summer Time),None,None,89,Yes,None,None,None,,Sun Aug 07 2016 18:26:11 GMT+0100 (British Summer Time),
989bd294-afa2-4fa5-95b1-9005468a9ae9,Deer,Turtle,Mamalia,Bengal,MVS-CA,MVS-CA,Fri Feb 06 2015 00:28:45 GMT+0000 (Greenwich Mean Time),None,Unknown,17-06-2012},08:06},None,,,,,4,3,neonate,77kg,196cm,137cm,Fri Jan 04 2013 07:03:06 GMT+0000 (Greenwich Mean Time),None,None,149,Yes,None,None,None,,Tue Jan 26 2016 06:37:29 GMT+0000 (Greenwich Mean Time),
7e7eb344-203a-4d15-8ccd-ddbf5279dfb4,Turtle,Owl,Aves,Pune,MVS-CA,MVS-CA,Sun Oct 21 2012 21:53:54 GMT+0100 (British Summer Time),None,Unknown,06-12-2016},05:34},None,,,,,8,5,neonate,85kg,239cm,43cm,Wed Apr 10 2013 23:37:03 GMT+0100 (British Summer Time),None,None,140,Yes,None,None,None,,Fri Mar 31 2017 15:50:42 GMT+0100 (British Summer Time),
06bad04b-efbf-4b3f-ae28-707ea7238d09,Turtle,Turtle,Reptilia,Delhi,MVS-NB,MVS-EA,Sat Nov 28 2015 15:08:56 GMT+0000 (Greenwich Mean Time),None,Unknown,10-02-2010},02:28},None,,,,,14,8,adult,55kg,114cm,38cm,Thu Jul 20 2017 19:42:51 GMT+0100 (British Summer Time),None,None,102,Yes,None,None,None,,Mon Mar 22 2010 11:32:30 GMT+0000 (Greenwich Mean Time),
ad598b65-ff5d-4089-90b2-dd46e38ae8b1,Reptile,Elephant,Mamalia,Chenai,MVS-CA,MVS-CA,Wed Oct 06 2010 21:50:34 GMT+0100 (British Summer Time),None,Unknown,19-06-2011},11:07},None,,,,,5,6,subadult,95kg,250cm,53cm,Wed Mar 15 2017 03:09:33 GMT+0000 (Greenwich Mean Time),None,None,121,Yes,None,None,None,,Tue Nov 08 2016 15:11:08 GMT+0000 (Greenwich Mean Time),
6f442aaf-2b95-4623-a94e-743b046b55c2,Turtle,Tiger,Aves,Bengal,MVS-CA,MVS-CA,Wed Feb 01 2012 13:08:23 GMT+0000 (Greenwich Mean Time),None,Unknown,27-12-2011},17:39},None,,,,,6,6,adult,67kg,70cm,43cm,Mon Apr 26 2010 09:57:18 GMT+0100 (British Summer Time),None,None,54,Yes,None,None,None,,Fri Jul 29 2011 00:19:25 GMT+0100 (British Summer Time),
03a1bb8e-04c1-4990-9e52-cdae217bad44,Elephant,Deer,Mamalia,Chenai,MVS-EA,MVS-CA,Tue Feb 05 2013 09:41:41 GMT+0000 (Greenwich Mean Time),None,Unknown,08-09-2012},09:48},None,,,,,15,2,neonate,123kg,76cm,105cm,Sat Oct 15 2011 23:09:16 GMT+0100 (British Summer Time),None,None,91,Yes,None,None,None,,Tue Feb 13 2018 03:42:46 GMT+0000 (Greenwich Mean Time),
8201b689-542d-46fb-a71f-f5aeb10e00ca,Deer,Monkey,Reptilia,Delhi,MVS-EA,MVS-NB,Thu Aug 18 2016 21:37:49 GMT+0100 (British Summer Time),None,Unknown,21-04-2017},20:31},None,,,,,13,3,infant,93kg,109cm,65cm,Fri May 29 2020 20:32:50 GMT+0100 (British Summer Time),None,None,55,Yes,None,None,None,,Wed Oct 04 2017 06:02:16 GMT+0100 (British Summer Time),
294171ea-efb8-43ab-94ae-ca2e5d655521,Owl,Owl,Mamalia,Chenai,MVS-NB,MVS-EA,Sun Dec 25 2016 10:56:44 GMT+0000 (Greenwich Mean Time),None,Unknown,04-02-2019},05:22},None,,,,,10,5,neonate,43kg,127cm,143cm,Sat Jan 09 2010 17:50:34 GMT+0000 (Greenwich Mean Time),None,None,141,Yes,None,None,None,,Thu Jan 28 2021 18:50:03 GMT+0000 (Greenwich Mean Time),
785712a3-e487-4dec-9af0-07f4bfd3be72,Elephant,Owl,Aves,Bengal,MVS-EA,MVS-NB,Sun Jul 21 2019 16:59:38 GMT+0100 (British Summer Time),None,Unknown,26-12-2016},10:31},None,,,,,7,1,neonate,118kg,55cm,147cm,Wed Jan 08 2020 18:27:55 GMT+0000 (Greenwich Mean Time),None,None,82,Yes,None,None,None,,Fri Jul 15 2011 01:02:34 GMT+0100 (British Summer Time),
28e04963-e9fb-4b2a-a759-5f5fc4edadba,Reptile,Deer,Mamalia,Delhi,MVS-CA,MVS-EA,Sun Mar 30 2014 13:59:32 GMT+0100 (British Summer Time),None,Unknown,03-11-2011},01:03},None,,,,,11,9,subadult,67kg,215cm,25cm,Thu Oct 25 2012 16:46:05 GMT+0100 (British Summer Time),None,None,137,Yes,None,None,None,,Sat Apr 01 2017 19:40:43 GMT+0100 (British Summer Time),
70cbfecd-f4ef-4892-9121-074e83191ffb,Deer,Monkey,Reptilia,Bengal,MVS-EA,MVS-CA,Wed Apr 16 2014 08:11:38 GMT+0100 (British Summer Time),None,Unknown,19-08-2011},12:32},None,,,,,11,10,adult,131kg,280cm,80cm,Thu Apr 08 2021 08:15:37 GMT+0100 (British Summer Time),None,None,107,Yes,None,None,None,,Thu Jun 14 2018 20:19:35 GMT+0100 (British Summer Time),
4e880f02-c939-49b7-8948-693fa6655fb6,Turtle,Turtle,Mamalia,Bombay,MVS-NB,MVS-NB,Mon Apr 14 2014 12:27:58 GMT+0100 (British Summer Time),None,Unknown,21-07-2019},22:45},None,,,,,14,1,neonate,71kg,293cm,48cm,Sun Jan 30 2011 14:56:25 GMT+0000 (Greenwich Mean Time),None,None,88,Yes,None,None,None,,Tue May 09 2017 02:11:33 GMT+0100 (British Summer Time),
b38611ee-146e-4ffa-b3ea-c40129ddad64,Tiger,Eagle,Reptilia,Chenai,MVS-NB,MVS-EA,Thu Nov 26 2020 12:44:26 GMT+0000 (Greenwich Mean Time),None,Unknown,18-01-2018},10:34},None,,,,,2,10,neonate,107kg,56cm,62cm,Thu Apr 12 2012 23:09:50 GMT+0100 (British Summer Time),None,None,79,Yes,None,None,None,,Mon Jun 19 2017 05:42:30 GMT+0100 (British Summer Time),
b328a0ae-e568-4d21-b437-6016e3d5c7c0,Monkey,Owl,Mamalia,Bombay,MVS-EA,MVS-CA,Tue Jan 14 2014 21:16:26 GMT+0000 (Greenwich Mean Time),None,Unknown,19-02-2015},08:09},None,,,,,15,2,neonate,38kg,214cm,64cm,Sun Feb 19 2012 13:28:03 GMT+0000 (Greenwich Mean Time),None,None,139,Yes,None,None,None,,Mon Jul 04 2011 12:22:28 GMT+0100 (British Summer Time),
0cf56732-c637-4606-9775-ae7eee9f2de3,Elephant,Monkey,Aves,Hydrabad,MVS-CA,MVS-NB,Fri Mar 23 2012 04:21:57 GMT+0000 (Greenwich Mean Time),None,Unknown,24-07-2014},16:13},None,,,,,6,2,infant,74kg,246cm,72cm,Sat Sep 17 2011 16:17:36 GMT+0100 (British Summer Time),None,None,65,Yes,None,None,None,,Wed Nov 28 2018 17:45:14 GMT+0000 (Greenwich Mean Time),
6ee6db0d-4b84-4778-ad04-94243f12f7dc,Tiger,Monkey,Reptilia,Chenai,MVS-CA,MVS-EA,Sat Dec 25 2010 21:02:08 GMT+0000 (Greenwich Mean Time),None,Unknown,07-05-2021},10:09},None,,,,,1,7,neonate,34kg,131cm,121cm,Tue Apr 25 2017 09:23:59 GMT+0100 (British Summer Time),None,None,146,Yes,None,None,None,,Fri Aug 18 2017 13:42:34 GMT+0100 (British Summer Time),
84d68b51-03f6-49dc-83e0-baf7999310d3,Owl,Elephant,Mamalia,Bengal,MVS-EA,MVS-NB,Mon Jan 21 2019 10:12:32 GMT+0000 (Greenwich Mean Time),None,Unknown,05-07-2015},21:41},None,,,,,5,3,adult,35kg,73cm,35cm,Sun Feb 24 2019 01:25:27 GMT+0000 (Greenwich Mean Time),None,None,121,Yes,None,None,None,,Sun Sep 27 2015 12:13:41 GMT+0100 (British Summer Time),
9b7f41b2-4783-45bf-85e8-3d3952b1bc27,Deer,Elephant,Mamalia,Pune,MVS-NB,MVS-CA,Sun Nov 17 2013 04:45:37 GMT+0000 (Greenwich Mean Time),None,Unknown,23-07-2018},18:55},None,,,,,4,3,infant,86kg,27cm,74cm,Mon Jul 15 2013 07:00:53 GMT+0100 (British Summer Time),None,None,91,Yes,None,None,None,,Sun Mar 21 2010 22:48:38 GMT+0000 (Greenwich Mean Time),
9ba11020-70b5-445a-8c59-6a526d3b81a5,Tiger,Elephant,Aves,Hydrabad,MVS-NB,MVS-CA,Wed Apr 16 2014 21:43:38 GMT+0100 (British Summer Time),None,Unknown,18-08-2016},16:50},None,,,,,3,11,subadult,44kg,106cm,110cm,Wed Jun 03 2020 04:22:20 GMT+0100 (British Summer Time),None,None,133,Yes,None,None,None,,Tue Sep 18 2012 04:40:17 GMT+0100 (British Summer Time),
74089bd2-d37d-4edc-8100-8406bb7f9fd0,Tiger,Elephant,Mamalia,Pune,MVS-CA,MVS-EA,Fri Jul 24 2015 00:27:11 GMT+0100 (British Summer Time),None,Unknown,26-06-2015},16:53},None,,,,,11,1,infant,115kg,54cm,93cm,Tue Jun 21 2011 10:14:13 GMT+0100 (British Summer Time),None,None,145,Yes,None,None,None,,Wed Jul 25 2012 23:16:49 GMT+0100 (British Summer Time),
0664a077-66f0-47ce-821d-ce893aa5d564,Deer,Deer,Aves,Pune,MVS-EA,MVS-CA,Tue Jul 26 2016 06:36:26 GMT+0100 (British Summer Time),None,Unknown,11-06-2011},16:05},None,,,,,10,6,infant,121kg,40cm,83cm,Sun Mar 06 2016 23:15:50 GMT+0000 (Greenwich Mean Time),None,None,69,Yes,None,None,None,,Fri Jul 06 2018 03:25:33 GMT+0100 (British Summer Time),
936b9f8d-3593-40ff-9aae-6264553bb1ae,Tiger,Owl,Reptilia,Delhi,MVS-CA,MVS-EA,Mon Nov 09 2020 16:05:43 GMT+0000 (Greenwich Mean Time),None,Unknown,21-09-2010},08:03},None,,,,,2,10,subadult,112kg,126cm,100cm,Thu Sep 26 2019 23:42:53 GMT+0100 (British Summer Time),None,None,84,Yes,None,None,None,,Wed Sep 14 2016 12:02:01 GMT+0100 (British Summer Time),
85a07a87-9ddf-45dd-b1d1-91c65192ba25,Elephant,Eagle,Reptilia,Hydrabad,MVS-CA,MVS-EA,Tue Jun 11 2019 17:16:41 GMT+0100 (British Summer Time),None,Unknown,04-12-2015},08:27},None,,,,,6,9,adult,34kg,161cm,31cm,Thu May 03 2012 09:54:05 GMT+0100 (British Summer Time),None,None,146,Yes,None,None,None,,Fri Jan 05 2018 07:46:12 GMT+0000 (Greenwich Mean Time),
5c1951b0-4c68-4c10-b48a-d81a531d4f03,Owl,Owl,Mamalia,Delhi,MVS-EA,MVS-CA,Sat Feb 05 2011 03:39:09 GMT+0000 (Greenwich Mean Time),None,Unknown,12-03-2015},12:44},None,,,,,11,9,neonate,148kg,125cm,90cm,Mon Jul 12 2010 18:10:08 GMT+0100 (British Summer Time),None,None,83,Yes,None,None,None,,Thu Dec 12 2019 11:22:05 GMT+0000 (Greenwich Mean Time),
96ecdf94-cd8d-4d50-b36a-eb10163417cc,Deer,Deer,Aves,Delhi,MVS-CA,MVS-EA,Sun Feb 26 2012 18:17:25 GMT+0000 (Greenwich Mean Time),None,Unknown,11-02-2012},12:39},None,,,,,3,2,subadult,58kg,181cm,72cm,Fri Mar 17 2017 10:47:15 GMT+0000 (Greenwich Mean Time),None,None,145,Yes,None,None,None,,Tue Apr 08 2014 00:11:35 GMT+0100 (British Summer Time),
53c2cd4c-84d3-4f51-a5c7-ba96ddbf10cf,Turtle,Tiger,Aves,Chenai,MVS-CA,MVS-NB,Fri Mar 26 2021 04:40:49 GMT+0000 (Greenwich Mean Time),None,Unknown,22-05-2021},09:03},None,,,,,11,4,neonate,63kg,229cm,26cm,Mon Jul 16 2012 07:42:21 GMT+0100 (British Summer Time),None,None,61,Yes,None,None,None,,Sat Mar 16 2019 09:55:08 GMT+0000 (Greenwich Mean Time),
8836b2d8-3e0f-45a0-b39b-5d720ba8ffd1,Monkey,Monkey,Reptilia,Hydrabad,MVS-NB,MVS-NB,Tue Jan 15 2019 14:06:46 GMT+0000 (Greenwich Mean Time),None,Unknown,09-02-2014},05:55},None,,,,,1,10,infant,145kg,182cm,102cm,Sun May 16 2010 06:11:50 GMT+0100 (British Summer Time),None,None,89,Yes,None,None,None,,Sat Jan 16 2016 04:13:34 GMT+0000 (Greenwich Mean Time),
233e7538-ec7b-4a20-b43b-3d125dfc4f4a,Turtle,Reptile,Mamalia,Bombay,MVS-EA,MVS-EA,Wed Mar 03 2021 17:27:10 GMT+0000 (Greenwich Mean Time),None,Unknown,14-11-2015},03:39},None,,,,,2,7,adult,48kg,267cm,58cm,Thu Jun 10 2010 16:25:47 GMT+0100 (British Summer Time),None,None,98,Yes,None,None,None,,Sun Apr 21 2013 19:38:40 GMT+0100 (British Summer Time),
c0bd801b-1685-43bf-86ef-1fdc3e9604d4,Turtle,Monkey,Reptilia,Hydrabad,MVS-CA,MVS-CA,Sun Jan 08 2012 20:55:55 GMT+0000 (Greenwich Mean Time),None,Unknown,02-09-2019},18:34},None,,,,,13,11,subadult,118kg,258cm,66cm,Thu Feb 07 2013 20:26:14 GMT+0000 (Greenwich Mean Time),None,None,102,Yes,None,None,None,,Sun Jan 06 2013 15:06:47 GMT+0000 (Greenwich Mean Time),
388333d1-65c3-4ccc-b320-3d652a1fd3c0,Deer,Reptile,Aves,Delhi,MVS-EA,MVS-CA,Thu Mar 07 2019 16:11:46 GMT+0000 (Greenwich Mean Time),None,Unknown,16-08-2020},10:15},None,,,,,9,7,infant,31kg,294cm,104cm,Tue Jul 02 2019 13:39:53 GMT+0100 (British Summer Time),None,None,106,Yes,None,None,None,,Wed Sep 02 2020 04:32:40 GMT+0100 (British Summer Time),
737ef1c6-5b82-4fff-b131-84858d0c5eaf,Monkey,Deer,Aves,Delhi,MVS-EA,MVS-EA,Sun Oct 28 2012 11:09:23 GMT+0000 (Greenwich Mean Time),None,Unknown,30-07-2015},00:46},None,,,,,13,5,neonate,132kg,281cm,61cm,Tue Jul 23 2013 12:59:57 GMT+0100 (British Summer Time),None,None,63,Yes,None,None,None,,Tue Nov 15 2011 05:10:48 GMT+0000 (Greenwich Mean Time),
95c48840-fea6-4c4a-83e4-cc987ea4f852,Eagle,Elephant,Reptilia,Delhi,MVS-NB,MVS-NB,Wed Mar 23 2016 19:37:16 GMT+0000 (Greenwich Mean Time),None,Unknown,24-10-2012},23:54},None,,,,,1,1,adult,45kg,166cm,147cm,Tue Mar 19 2019 12:12:16 GMT+0000 (Greenwich Mean Time),None,None,150,Yes,None,None,None,,Sat Jul 16 2011 19:45:59 GMT+0100 (British Summer Time),
ca9d0009-81de-41e7-adb1-ddc93c8d0e96,Monkey,Owl,Mamalia,Delhi,MVS-NB,MVS-EA,Sun Feb 10 2013 05:05:00 GMT+0000 (Greenwich Mean Time),None,Unknown,05-11-2015},11:10},None,,,,,12,4,subadult,75kg,93cm,54cm,Thu Nov 28 2013 05:46:41 GMT+0000 (Greenwich Mean Time),None,None,93,Yes,None,None,None,,Mon Dec 10 2018 19:10:03 GMT+0000 (Greenwich Mean Time),
d03d5454-7663-428d-99b0-46c21480d964,Reptile,Tiger,Reptilia,Bengal,MVS-NB,MVS-CA,Sun Nov 24 2013 22:11:04 GMT+0000 (Greenwich Mean Time),None,Unknown,13-06-2015},11:54},None,,,,,10,5,subadult,97kg,280cm,67cm,Mon Aug 24 2020 06:56:27 GMT+0100 (British Summer Time),None,None,54,Yes,None,None,None,,Tue Jun 13 2017 13:21:19 GMT+0100 (British Summer Time),
4c605bd1-c0bd-46ae-9de4-4767736ec407,Owl,Tiger,Reptilia,Bombay,MVS-CA,MVS-EA,Thu Oct 09 2014 13:16:45 GMT+0100 (British Summer Time),None,Unknown,23-08-2016},21:45},None,,,,,1,1,subadult,139kg,117cm,141cm,Sun Oct 12 2014 11:58:19 GMT+0100 (British Summer Time),None,None,145,Yes,None,None,None,,Thu Nov 18 2010 17:08:25 GMT+0000 (Greenwich Mean Time),
4337b969-1b68-4136-a376-c9dab1399860,Reptile,Deer,Mamalia,Delhi,MVS-NB,MVS-NB,Thu Jan 22 2015 22:44:18 GMT+0000 (Greenwich Mean Time),None,Unknown,03-06-2020},16:55},None,,,,,11,11,infant,83kg,277cm,120cm,Mon Oct 05 2015 10:28:56 GMT+0100 (British Summer Time),None,None,136,Yes,None,None,None,,Thu Dec 06 2012 01:16:08 GMT+0000 (Greenwich Mean Time),
b24548c5-38e4-4a90-a7fb-12239c71778a,Tiger,Owl,Aves,Bombay,MVS-NB,MVS-EA,Sat Mar 20 2021 10:34:58 GMT+0000 (Greenwich Mean Time),None,Unknown,17-04-2021},01:07},None,,,,,7,9,subadult,115kg,205cm,131cm,Thu May 23 2019 10:00:57 GMT+0100 (British Summer Time),None,None,139,Yes,None,None,None,,Mon Nov 07 2011 05:30:53 GMT+0000 (Greenwich Mean Time),
86e75e23-a915-4d2e-a0bb-e022f6566da4,Reptile,Monkey,Mamalia,Hydrabad,MVS-CA,MVS-NB,Wed Jul 21 2010 22:46:05 GMT+0100 (British Summer Time),None,Unknown,05-01-2013},18:16},None,,,,,4,2,neonate,24kg,82cm,144cm,Sun Nov 20 2011 21:58:25 GMT+0000 (Greenwich Mean Time),None,None,86,Yes,None,None,None,,Mon Feb 15 2021 01:36:18 GMT+0000 (Greenwich Mean Time),
6db6a1c9-de42-4ee7-86a6-a384c1622efa,Tiger,Monkey,Aves,Bombay,MVS-CA,MVS-EA,Wed Jul 04 2018 06:16:52 GMT+0100 (British Summer Time),None,Unknown,19-02-2020},21:35},None,,,,,10,5,infant,70kg,174cm,146cm,Wed Aug 08 2018 16:27:26 GMT+0100 (British Summer Time),None,None,85,Yes,None,None,None,,Wed Jun 27 2012 02:14:06 GMT+0100 (British Summer Time),
62b3e615-5749-4aa8-b018-ae24aaef5542,Deer,Monkey,Aves,Hydrabad,MVS-NB,MVS-NB,Tue Apr 24 2012 23:18:40 GMT+0100 (British Summer Time),None,Unknown,18-12-2018},23:59},None,,,,,15,7,adult,36kg,173cm,130cm,Sun May 10 2015 15:09:45 GMT+0100 (British Summer Time),None,None,99,Yes,None,None,None,,Wed Jun 05 2013 09:09:16 GMT+0100 (British Summer Time),
0157b5b1-8f86-4750-9b98-53495ae4856c,Eagle,Tiger,Mamalia,Pune,MVS-EA,MVS-CA,Tue Nov 20 2012 05:00:02 GMT+0000 (Greenwich Mean Time),None,Unknown,27-06-2017},06:17},None,,,,,2,6,infant,100kg,142cm,110cm,Fri Sep 25 2015 17:21:38 GMT+0100 (British Summer Time),None,None,102,Yes,None,None,None,,Wed Sep 20 2017 15:53:28 GMT+0100 (British Summer Time),
87544fff-a4e6-44c1-80b0-b9fdbc25c8f3,Turtle,Deer,Reptilia,Bengal,MVS-EA,MVS-CA,Sun Oct 21 2018 03:45:47 GMT+0100 (British Summer Time),None,Unknown,21-07-2020},15:12},None,,,,,6,10,adult,134kg,22cm,116cm,Tue Nov 27 2018 18:58:06 GMT+0000 (Greenwich Mean Time),None,None,88,Yes,None,None,None,,Tue Aug 23 2016 02:12:51 GMT+0100 (British Summer Time),
03519a68-aa10-439c-913c-bc70378bf2b2,Reptile,Deer,Mamalia,Chenai,MVS-EA,MVS-EA,Thu Dec 29 2016 15:02:55 GMT+0000 (Greenwich Mean Time),None,Unknown,27-03-2011},04:10},None,,,,,10,8,adult,36kg,108cm,55cm,Thu Jul 03 2014 07:31:30 GMT+0100 (British Summer Time),None,None,134,Yes,None,None,None,,Sat Feb 07 2015 07:31:04 GMT+0000 (Greenwich Mean Time),
